false,2026-04-30 11:28:12.460178,76,2026-04-30 11:28:12.460178,https://careers.codspeed.io/senior-systems-engineer?pvs=25&utm_source=Techstars+job+board&utm_medium=getro.com&gh_src=Techstars+job+board,CodSpeed,"",Senior Systems Engineer
false,2026-04-30 11:28:12.461221,77,2026-04-30 11:28:12.461221,https://jobs.techstars.com/companies/datacamp/jobs/76675406-sales-development-representative#content,DataCamp,"New York, USA",Sales Development Representative
false,2026-04-30 11:28:12.462772,78,2026-04-30 11:28:12.462772,https://jobs.techstars.com/companies/zipline/jobs/76428997-senior-staff-mechanical-design-engineer-all-teams#content,Zipline,"South San Francisco, CA, USA",Senior-Staff Mechanical Design Engineer (All Teams)
false,2026-04-30 11:28:12.463810,79,2026-04-30 11:28:12.463810,https://jobs.techstars.com/companies/outreach/jobs/76563881-principal-product-manager-conversation-intelligence#content,Outreach,"Seattle, WA, USA","Principal Product Manager, Conversation Intelligence"
false,2026-04-30 11:28:12.465381,80,2026-04-30 11:28:12.465381,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510734-nurse-occupational-health-night-shift#content,Rivalia Chemical Co.,"Marshall, MO, USA",Nurse - Occupational Health (Night Shift)
false,2026-04-30 11:28:12.466460,81,2026-04-30 11:28:12.466460,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510730-general-labor-meat-processing#content,Rivalia Chemical Co.,"Macomb, MI, USA",General Labor - Meat Processing
false,2026-04-30 11:28:12.468007,82,2026-04-30 11:28:12.468007,https://jobs.techstars.com/companies/rivalia-chemical-co/jobs/76510739-senior-engineer-controls-and-automation#content,Rivalia Chemical Co.,"Darien, WI, USA",Senior Engineer - Controls and Automation
false,2026-04-30 11:28:12.469568,83,2026-04-30 11:28:12.469568,https://jobs.techstars.com/companies/openly-com/jobs/76599133-senior-insurance-product-analyst-i-remote-us#content,Openly,"",Senior Insurance Product Analyst I (Remote - US)
false,2026-04-30 11:28:12.471142,84,2026-04-30 11:28:12.471142,https://jobs.techstars.com/companies/max-retail-2/jobs/76418597-director-of-information-technology#content,Max Retail,"",Director of Information Technology
false,2026-04-30 11:28:12.473582,85,2026-04-30 11:28:12.473582,https://jobs.techstars.com/companies/school-space/jobs/76474824-school-lettings-assistant-customer-service-assistant#content,School Space,"London, UK",School Lettings Assistant/Customer Service Assistant
